Date,Number_of_tweet,exchange,open,high,low,close,volume,trade_count,vwap,symbol,nasdaq,spx,Ethereum Market Cap,Next_day_price
2019-08-06,44,CBSE,225.82,227.99,224.04,227.16,10572.0946,3018,225.8682668,ETHUSD,7833.27,2881.77,24942936105,227.88
2019-08-07,29,CBSE,227.28,231.22,220,225.8,78856.74601,17476,225.1080598,ETHUSD,7862.83,2883.98,24246876268,227.16
2019-08-08,36,CBSE,220.83,221.3,216.16,216.16,13488.76042,3430,219.1891746,ETHUSD,8039.16,2938.09,24246033283,225.8
2019-08-09,39,CBSE,210.3,214.68,210.26,211.4,14010.7671,4136,212.2980283,ETHUSD,7959.14,2918.65,23748361769,216.16
2019-08-12,42,CBSE,211.28,211.28,208.1,209.16,17602.26983,3077,209.787721,ETHUSD,7863.41,2883.09,23199201016,213.39
2019-08-13,36,CBSE,208.49,209.13,205.83,207.39,14712.77804,3480,207.1507184,ETHUSD,8016.36,2926.32,22642683363,209.16
2019-08-14,50,CBSE,186.3,189.13,178.26,181.2,43979.60478,8906,184.484757,ETHUSD,7773.94,2840.6,22436740683,207.39
2019-08-15,38,CBSE,181.2,191.47,171,188.2,122765.2416,30848,183.1288953,ETHUSD,7766.62,2847.6,19905411204,181.2
2019-08-16,40,CBSE,184.2,187.9,178.47,185.26,56009.98924,17502,183.5769529,ETHUSD,7895.99,2888.68,20166571469,188.2
2019-08-19,46,CBSE,202.32,202.81,198.05,199.09,15820.52807,3573,199.9460827,ETHUSD,8002.81,2923.65,20870523158,194.74
2019-08-20,45,CBSE,199.1,200.66,194.52,196.56,46395.31584,11277,197.1932125,ETHUSD,7948.56,2900.51,21805354687,199.09
2019-08-21,43,CBSE,187.29,190.1,182.53,185.14,22163.7539,5640,185.7841557,ETHUSD,8020.21,2924.43,21099092814,196.56
2019-08-22,42,CBSE,190.42,192.68,188.56,192.11,22337.8611,4380,190.978678,ETHUSD,7991.39,2922.95,20090814029,185.14
2019-08-23,31,CBSE,194.55,194.59,191.09,192.25,9493.544252,2846,192.6334885,ETHUSD,7751.77,2847.11,20579733353,192.11
2019-08-26,53,CBSE,188.26,188.37,184.47,185.94,12740.37346,2581,186.3125479,ETHUSD,7853.74,2878.38,20024597154,191.05
2019-08-27,57,CBSE,186.95,187.1,184.59,184.72,7483.344023,1962,185.5638802,ETHUSD,7826.95,2869.16,20251623746,185.94
2019-08-28,48,CBSE,172.81,173.51,168.57,170.61,26715.04529,5196,170.6303509,ETHUSD,7856.88,2887.94,20099329728,184.72
2019-08-29,53,CBSE,170.56,172,163.57,168.82,67055.37239,14814,168.3229539,ETHUSD,7973.39,2924.58,18598885731,170.61
2019-08-30,51,CBSE,168.45,169.74,167.94,169.22,6953.532091,2000,168.9482035,ETHUSD,7962.88,2926.46,18182244936,168.82
2019-09-03,42,CBSE,179.09,183.13,174.2,178.96,65285.92713,12580,179.6706445,ETHUSD,7874.16,2906.27,19113080684,179.08
2019-09-04,56,CBSE,174.83,175.44,173.69,175.01,10874.78816,2142,174.4163309,ETHUSD,7976.88,2937.78,19324838795,178.96
2019-09-05,47,CBSE,174.01,176.69,173.17,176.04,7758.95274,2317,174.9311362,ETHUSD,8116.83,2976,18790062457,175.01
2019-09-06,47,CBSE,176.04,178.45,164.99,169.2,69313.37207,14633,172.0081837,ETHUSD,8103.07,2978.71,18756294626,176.04
2019-09-09,51,CBSE,180.64,184.55,180.61,182.58,9547.095556,2726,182.925212,ETHUSD,8087.44,2978.43,19532846874,178.77
2019-09-10,48,CBSE,179.65,182.49,179,179.41,12050.42759,2373,180.7994664,ETHUSD,8084.16,2979.39,19501252636,182.58
2019-09-11,45,CBSE,179.42,180.75,173.7,178.3,45477.89058,9549,177.1570633,ETHUSD,8169.68,3000.93,19398770840,179.41
2019-09-12,64,CBSE,181.05,181.61,178.95,179.51,6091.364551,2073,180.4757656,ETHUSD,8194.47,3009.57,19174005533,178.3
2019-09-13,27,CBSE,181.65,182,180.56,180.88,6842.393264,2025,181.2993943,ETHUSD,8176.71,3007.39,19496200878,179.51
2019-09-16,70,CBSE,197.59,199.22,195.67,196.82,27733.802,3564,197.7172934,ETHUSD,8153.54,2997.96,20389680178,194.59
2019-09-17,69,CBSE,196.94,215,196.9,207.95,151269.7911,22081,205.439882,ETHUSD,8186.02,3005.7,21223483200,196.82
2019-09-18,51,CBSE,210.28,210.28,200.98,204.08,61041.98401,7821,205.4556201,ETHUSD,8177.39,3006.73,22573128316,207.95
2019-09-19,61,CBSE,204.08,224.71,204.01,220.8,104590.6612,19879,216.4237442,ETHUSD,8182.88,3006.79,22689784462,204.08
2019-09-20,43,CBSE,218.02,221.61,216.79,217.26,18264.57984,3961,219.0402335,ETHUSD,8117.67,2992.07,23838258552,220.8
2019-09-23,48,CBSE,201.06,202.72,199.16,201,15798.05026,3395,201.1715837,ETHUSD,8112.46,2991.78,22812625864,209.26
2019-09-24,41,CBSE,200.99,201.34,157.75,166.26,384380.4837,52617,174.9213895,ETHUSD,7993.63,2966.6,21659224041,201
2019-09-25,40,CBSE,170,170.39,167.02,168.57,21573.64073,3568,168.4210524,ETHUSD,8077.38,2984.87,18418924820,166.26
2019-09-26,41,CBSE,165.85,166.59,163.47,164.77,17018.53544,3015,165.0303433,ETHUSD,8030.66,2977.62,18387961478,168.57
2019-09-27,50,CBSE,174.36,176,173.64,175.2,15094.80482,3176,174.8203088,ETHUSD,7939.63,2961.79,18012013650,164.77
2019-09-30,51,CBSE,181.22,185.89,178.4,183.02,35694.05236,5734,182.7070671,ETHUSD,7999.33,2976.74,18340364798,166.45
2019-10-01,54,CBSE,183.14,183.33,173.85,176.15,62189.23246,15115,178.363407,ETHUSD,7908.67,2940.25,19371744531,183.02
2019-10-02,47,CBSE,180.9,181.26,179.42,179.42,12650.01261,2762,179.9477695,ETHUSD,7785.23,2887.61,19506079956,176.15
2019-10-03,38,CBSE,175.11,175.2,171.3,171.48,10565.96972,2597,173.0021241,ETHUSD,7872.25,2910.63,19515449013,179.42
2019-10-04,35,CBSE,171.64,179.69,170.77,175.97,41709.87849,9295,175.9583583,ETHUSD,7982.46,2952.01,19083597997,171.48
2019-10-07,56,CBSE,180.29,185.3,180.01,182.52,21986.13742,4192,182.6804519,ETHUSD,7956.28,2938.79,18414715906,171.36
2019-10-08,87,CBSE,180.73,182.54,179.2,179.95,15748.38827,3458,180.8253693,ETHUSD,7823.76,2893.06,19492030355,182.52
2019-10-09,72,CBSE,193.26,194.85,191.78,194.01,21861.92071,4165,193.2903779,ETHUSD,7903.73,2919.4,19537703570,179.95
2019-10-10,91,CBSE,191.86,197.93,189.29,196.07,22009.83369,4379,193.484739,ETHUSD,7950.77,2938.13,20896473662,194.01
2019-10-11,60,CBSE,196.07,197.3,179.23,180.84,99651.77702,16890,184.8506637,ETHUSD,8057.04,2970.27,20655168597,196.07
2019-10-14,37,CBSE,186.86,188.58,183.13,185.13,16707.53057,3237,185.7289741,ETHUSD,8048.65,2966.15,19636637035,182.45
2019-10-15,32,CBSE,185.17,185.6,176.48,180.67,99608.30265,14514,180.708124,ETHUSD,8148.71,2995.68,20182332550,185.13
2019-10-16,39,CBSE,174.55,174.62,172.82,172.82,8734.247365,2311,173.9105291,ETHUSD,8124.18,2989.69,19551821811,180.67
2019-10-17,37,CBSE,177.31,177.49,175.58,175.9,7583.984291,2286,176.5986587,ETHUSD,8156.85,2997.95,18931847831,172.82
2019-10-18,36,CBSE,172.96,174.19,171.58,173.63,7304.041174,2192,172.8309116,ETHUSD,8089.54,2986.2,19185722528,175.9
2019-10-21,56,CBSE,174.36,175.4,173.65,175.13,5561.192532,2351,174.5359188,ETHUSD,8162.99,3006.72,18941808902,174.46
2019-10-22,42,CBSE,171.26,171.48,164.1,166.94,32400.84576,5368,167.5377625,ETHUSD,8104.3,2995.99,18867384241,175.13
2019-10-23,38,CBSE,162.42,162.88,158.9,161.04,19346.54034,4795,160.8844334,ETHUSD,8119.79,3004.52,18558740241,166.94
2019-10-24,36,CBSE,160.67,162.14,160.57,161.4,3985.746266,1798,161.2764824,ETHUSD,8185.8,3010.29,17459645841,161.04
2019-10-25,28,CBSE,181.66,199.5,181.66,188.6,139407.1892,19621,192.1014863,ETHUSD,8243.12,3022.55,17399743469,161.4
2019-10-28,39,CBSE,182.03,186.67,181.72,185.79,10550.4164,3244,184.1719448,ETHUSD,8325.99,3039.42,19901421622,184.94
2019-10-29,46,CBSE,191.03,192.2,186.35,187.62,21228.40411,4800,189.552468,ETHUSD,8276.85,3036.89,19665873706,185.79
2019-10-30,48,CBSE,187.63,187.63,180.05,183.38,53104.93262,12512,183.3404734,ETHUSD,8303.98,3046.77,20630859877,187.62
2019-10-31,43,CBSE,182.38,183.09,180.46,181.17,6484.525687,2195,182.0390523,ETHUSD,8292.36,3037.56,19844553057,183.38
2019-11-01,33,CBSE,181.17,184.99,177.39,183.19,54829.37646,13130,181.3535532,ETHUSD,8386.4,3066.91,19802989402,181.17
2019-11-04,59,CBSE,186.26,187.66,185.37,186.26,15640.33806,4044,186.2861558,ETHUSD,8433.2,3078.27,19716789940,180.75
2019-11-05,54,CBSE,186.28,192.47,181.76,188.88,54956.71475,13008,188.6497836,ETHUSD,8434.68,3074.62,20141787853,186.26
2019-11-06,54,CBSE,191.17,192.27,187.01,189.7,12862.46998,4352,189.3006662,ETHUSD,8410.63,3076.78,20492280669,188.88
2019-11-07,47,CBSE,186.42,188.09,185.69,186.13,13313.45283,3267,187.0731328,ETHUSD,8434.52,3085.18,20737428495,189.7
2019-11-08,45,CBSE,183.62,184.87,182.21,184.75,12118.90425,2954,183.8816955,ETHUSD,8475.31,3093.08,20266199492,186.13
2019-11-11,60,CBSE,184.65,186.22,184.18,185.56,6021.343531,2525,185.5235754,ETHUSD,8464.28,3087.01,20498434184,188.07
2019-11-12,63,CBSE,186.98,187.1,185.08,185.4,7345.69405,2100,185.7104472,ETHUSD,8486.09,3091.84,20053149256,185.56
2019-11-13,51,CBSE,187.81,188.45,184.85,185.94,16118.64625,3483,186.1929289,ETHUSD,8482.1,3094.04,20253767836,185.4
2019-11-14,42,CBSE,184.55,184.83,180.3,181.92,26748.31722,4617,182.5489079,ETHUSD,8479.02,3096.63,20432066850,185.94
2019-11-15,34,CBSE,181.95,186.59,177,179.82,68789.62291,16018,180.6732056,ETHUSD,8540.83,3120.46,20069162255,181.92
2019-11-18,33,CBSE,177.8,178.14,175.59,176.49,9499.266768,2832,177.0417164,ETHUSD,8549.94,3122.03,19958777558,183.53
2019-11-19,43,CBSE,175.75,176.74,174.5,176,13503.20362,2707,175.807467,ETHUSD,8570.66,3120.18,19368856365,176.49
2019-11-20,28,CBSE,174.35,175.49,173.63,174.68,7347.422671,2749,174.6311287,ETHUSD,8526.73,3108.46,19065767350,176
2019-11-21,44,CBSE,160.83,162.65,158.25,159.15,18963.78381,4335,161.0202388,ETHUSD,8506.21,3103.54,18988847254,174.68
2019-11-22,30,CBSE,159.18,161.9,137.8,149.97,259518.7392,44986,149.5070782,ETHUSD,8519.89,3110.29,17491549309,159.15
2019-11-25,40,CBSE,132.47,151.69,132.23,145.91,144950.7712,26764,145.5427621,ETHUSD,8632.49,3133.64,15475834863,132.45
2019-11-26,49,CBSE,147.83,148.8,143.8,145.36,16607.13605,3690,146.2748756,ETHUSD,8647.93,3140.52,15886464709,145.91
2019-11-27,47,CBSE,153.04,155,150.76,151.67,12669.96218,3465,152.9623031,ETHUSD,8705.17,3153.63,16079208210,145.36
2019-11-29,55,CBSE,151.96,157.73,151.46,154.75,74165.10351,11718,154.4889197,ETHUSD,8665.47,3140.98,16410189699,151.92
2019-12-02,47,CBSE,148.83,150,148.16,148.47,10352.57174,2709,149.1491728,ETHUSD,8567.99,3113.87,16406763649,150.97
2019-12-03,42,CBSE,147.33,147.35,143.17,143.73,16736.11555,3995,144.7933592,ETHUSD,8520.64,3093.2,16190436587,148.47
2019-12-04,40,CBSE,145.5,146.64,143.8,145.68,17540.56516,3162,145.2653623,ETHUSD,8566.67,3112.76,16020038546,143.73
2019-12-05,44,CBSE,148.2,148.48,146.9,147.52,13085.56094,2328,147.4972043,ETHUSD,8570.7,3117.43,15854160155,145.68
2019-12-06,37,CBSE,147.52,149.85,145.75,148.82,32093.86379,8019,147.9180367,ETHUSD,8656.53,3145.91,16080828336,147.52
2019-12-09,40,CBSE,147.28,148.22,146.29,146.94,8923.573782,2521,147.183546,ETHUSD,8621.83,3135.96,16377855974,150.17
2019-12-10,45,CBSE,145.54,146.29,144.71,144.78,6957.759262,1928,145.5789189,ETHUSD,8616.18,3132.52,16043706475,146.94
2019-12-11,46,CBSE,143.29,144.09,139.1,142.09,21266.85037,3926,141.5622253,ETHUSD,8654.05,3141.63,15849875150,144.78
2019-12-12,52,CBSE,144.7,145.06,144.03,144.46,5279.242848,2006,144.4297868,ETHUSD,8717.32,3168.57,15578842749,142.09
2019-12-13,43,CBSE,144.7,145.03,143.93,144.28,12842.2379,1983,144.5382407,ETHUSD,8734.88,3168.8,15788957248,144.46
2019-12-16,60,CBSE,140.99,141.93,129.03,132.36,104414.5063,15900,134.0428384,ETHUSD,8814.23,3191.45,15508762801,140.99
2019-12-17,54,CBSE,121.84,125.45,121.2,123.11,26346.67472,6041,123.715204,ETHUSD,8823.36,3192.52,14450939876,132.36
2019-12-18,63,CBSE,123.08,134.81,116.25,132.89,176756.1999,29556,125.8323679,ETHUSD,8827.74,3191.14,13287532088,123.11
2019-12-19,46,CBSE,128.33,128.6,125.68,128.18,57678.71418,11574,127.0121459,ETHUSD,8887.22,3205.37,14431239760,132.89
2019-12-20,34,CBSE,128.36,128.45,127.16,127.47,8129.273156,2562,127.7446047,ETHUSD,8924.96,3221.22,13910360785,128.18
2019-12-23,39,CBSE,132.45,134.36,126.16,127.78,42282.17912,11486,130.144504,ETHUSD,8945.65,3224.01,14364983064,132.44
2019-12-24,30,CBSE,127.67,127.77,125,125.83,9368.415638,2419,125.8429985,ETHUSD,8952.88,3223.38,13932981483,127.78
2019-12-26,35,CBSE,125.49,126.38,124.85,125.16,7945.380815,2633,125.4487027,ETHUSD,9022.39,3239.91,13638505587,124.27
2019-12-27,44,CBSE,125.16,126.7,122.15,126.23,31620.41357,8991,125.019861,ETHUSD,9006.62,3240.02,13697038141,125.16
2019-12-30,50,CBSE,131.08,132.35,130.31,132.08,13114.00926,3963,131.0782206,ETHUSD,8945.99,3221.29,14666626034,134.81
2020-01-02,47,CBSE,126.81,129.83,125.52,128.96,17646.99775,4262,127.6147444,ETHUSD,9092.19,3257.85,14230588104,129.08
2020-01-03,36,CBSE,134.17,134.73,132.59,133.55,8293.17269,2778,133.418847,ETHUSD,9020.77,3234.85,13859793330,128.96
2020-01-06,40,CBSE,144.2,145.25,142.3,143.07,28568.84098,6151,143.8991038,ETHUSD,9071.47,3246.28,14738834254,135.31
2020-01-07,37,CBSE,143.08,148,143,144.83,29790.64276,6598,145.5039802,ETHUSD,9068.58,3237.18,15692578635,143.07
2020-01-08,49,CBSE,140.64,141.38,138.8,139.15,13336.11162,2966,140.0249837,ETHUSD,9129.24,3253.05,15656491188,144.83
2020-01-09,53,CBSE,139.14,140.12,135.12,137.71,47848.88772,10909,137.5772701,ETHUSD,9203.43,3274.7,15364547562,139.15
2020-01-10,46,CBSE,135.58,145.81,135.31,144.72,128024.1085,15019,141.7149133,ETHUSD,9178.86,3265.35,14998595868,137.71
2020-01-13,75,CBSE,143.5,151.54,143.45,148.54,60288.12149,7072,148.2492795,ETHUSD,9273.93,3288.13,15859031094,143.26
2020-01-14,62,CBSE,165.74,172.18,159.13,160.68,75269.59262,11824,166.0812867,ETHUSD,9251.33,3283.15,15715287657,148.54
2020-01-15,59,CBSE,160.65,168.7,160.35,166.29,90023.09348,20345,164.6169468,ETHUSD,9258.7,3289.29,18075462341,160.68
2020-01-16,64,CBSE,164,170.29,162.01,169.88,32864.11383,6409,166.5597267,ETHUSD,9357.13,3316.81,18104742352,166.29
2020-01-17,42,CBSE,169.94,174.52,164.93,169.59,102055.5527,21868,169.9354692,ETHUSD,9388.94,3329.62,17869543295,169.88
2020-01-21,45,CBSE,169.29,169.83,167.51,168.66,12369.07291,3729,168.7563216,ETHUSD,9370.81,3320.79,18243871991,166.68
2020-01-22,71,CBSE,167.73,167.79,162.07,163.31,20568.15347,4566,164.5054482,ETHUSD,9383.77,3321.75,18460475136,168.66
2020-01-23,51,CBSE,163.26,165.05,158.44,162.4,48572.61894,12304,161.5596475,ETHUSD,9402.48,3325.54,18358377436,163.31
2020-01-24,64,CBSE,162.31,162.35,157.4,159.32,16572.47276,3750,158.9734389,ETHUSD,9314.91,3295.47,17722969843,162.4
2020-01-27,60,CBSE,169.78,173.55,169.78,171.93,29801.611,5665,172.2482264,ETHUSD,9139.31,3243.63,18279197138,166.75
2020-01-28,54,CBSE,175.91,177.41,175.03,176.75,29468.45866,5754,176.2703557,ETHUSD,9269.68,3276.24,18576520021,171.93
2020-01-29,56,CBSE,173.41,174.21,170,173.43,24007.20688,4449,172.3984903,ETHUSD,9275.16,3273.4,19212409346,176.75
2020-01-30,59,CBSE,173.32,186.89,172.94,184.55,80319.01373,17573,179.6188243,ETHUSD,9298.93,3283.66,19140249467,173.43
2020-01-31,49,CBSE,179.72,184,179,181.47,27402.62006,4447,182.3364024,ETHUSD,9150.94,3225.52,20090242968,184.55
2020-02-03,62,CBSE,191.09,191.63,186.25,189.42,55877.61366,14065,189.0544895,ETHUSD,9273.4,3248.92,20619310835,191.07
2020-02-04,56,CBSE,188.25,190.85,186.89,190.69,18051.57499,5944,188.9136115,ETHUSD,9467.97,3297.59,20791014743,189.42
2020-02-05,89,CBSE,190.69,207.93,189.87,204,123718.7086,29351,200.3674986,ETHUSD,9508.68,3334.69,20665245888,190.69
2020-02-06,79,CBSE,212.94,220.81,212.94,217.37,61139.02713,13748,217.8570556,ETHUSD,9572.15,3345.78,22414850797,204
2020-02-07,67,CBSE,217.52,224.78,216.45,223.22,100481.895,25654,220.7308761,ETHUSD,9520.51,3327.71,23314707734,217.37
2020-02-10,69,CBSE,222.86,223.39,217.83,219.17,37884.75731,8003,219.4993085,ETHUSD,9628.39,3352.09,25011126327,228.8
2020-02-11,59,CBSE,237.99,249,237.95,247.7,67715.99941,16260,245.1634024,ETHUSD,9638.94,3357.75,24577280465,219.17
2020-02-12,83,CBSE,266.63,275,265.4,272.81,61507.3822,15729,271.8102053,ETHUSD,9725.96,3379.45,25966283263,247.7
2020-02-13,75,CBSE,272.7,278.01,253.75,268.42,200769.9874,47404,267.3231231,ETHUSD,9711.97,3373.94,29001954206,272.81
2020-02-14,90,CBSE,285.95,290,278.27,278.7,60776.30971,11677,283.3684377,ETHUSD,9731.18,3380.16,29312880236,268.42
2020-02-18,90,CBSE,269.14,286.87,259.24,283.31,156880.894,35914,276.0066629,ETHUSD,9732.74,3370.29,29075052115,269.08
2020-02-19,71,CBSE,258.51,264.26,257,259.23,51018.54138,11397,260.4571205,ETHUSD,9817.18,3386.15,31034929115,283.31
2020-02-20,70,CBSE,257.2,264.36,254.1,261.53,47165.1553,8345,260.035436,ETHUSD,9750.97,3373.23,28662558273,259.23
2020-02-21,64,CBSE,261.42,268.71,257.92,265.8,89725.84169,21429,263.5305556,ETHUSD,9576.59,3337.75,28258309183,261.53
2020-02-24,62,CBSE,265.53,266.24,258.3,259.74,20832.71251,5714,261.8905599,ETHUSD,9221.28,3225.89,30135977088,275.48
2020-02-25,58,CBSE,246.28,250.84,234,240.38,81715.71996,17042,240.6429755,ETHUSD,8965.61,3128.21,28974292557,259.74
2020-02-26,71,CBSE,223.78,223.85,209.26,221.3,134709.4822,21078,216.3400063,ETHUSD,8980.78,3116.39,27274600635,240.38
2020-02-27,66,CBSE,221.24,239,220.44,227.63,206467.3988,40734,230.3967968,ETHUSD,8566.48,2978.76,24823014147,221.3
2020-02-28,70,CBSE,227.32,231.7,213.63,227.37,194844.5431,37121,222.6648524,ETHUSD,8567.37,2954.22,24879553838,227.63
2020-03-02,57,CBSE,232.12,232.47,227.85,230.11,38678.35816,8501,229.7231472,ETHUSD,8952.17,3090.23,24049874528,221.23
2020-03-03,61,CBSE,230.09,232.92,220,223.75,134433.6177,27005,225.0804597,ETHUSD,8684.09,3003.37,25392608994,230.11
2020-03-04,80,CBSE,224.49,229.48,224.49,229.18,47387.28141,9443,227.2530624,ETHUSD,9018.09,3130.12,24709361639,223.75
2020-03-05,48,CBSE,229.17,234.47,226.69,228.64,112638.6338,24253,231.0288894,ETHUSD,8738.59,3023.94,24635535324,229.18
2020-03-06,63,CBSE,245.53,247.02,242.54,243.56,24597.99861,7632,244.5299911,ETHUSD,8575.62,2972.37,25072941968,228.64
2020-03-09,75,CBSE,200.73,208.65,189.85,202.77,339096.3707,56517,198.8889762,ETHUSD,7950.68,2746.56,22145350491,200.76
2020-03-10,41,CBSE,200.63,202.98,199.9,200.62,14098.5935,4771,201.6114393,ETHUSD,8344.25,2882.23,22001125399,202.77
2020-03-11,49,CBSE,194.62,195.64,177.16,181.11,105708.4144,15671,185.2149604,ETHUSD,7952.05,2741.38,22178131747,200.62
2020-03-12,73,CBSE,181.08,181.6,101.22,110.3,1175212.621,136563,137.5924078,ETHUSD,7201.8,2480.64,21375073650,181.11
2020-03-13,58,CBSE,111.95,140.95,110.75,135.51,749981.4409,117447,127.1061182,ETHUSD,7874.88,2711.02,11956631650,110.3
2020-03-16,38,CBSE,120.68,121.43,100.5,111.38,807218.6171,87775,109.7517883,ETHUSD,6904.59,2386.13,13756072459,120.68
2020-03-17,37,CBSE,116.77,120.59,112.76,116.09,279034.95,35554,117.5525713,ETHUSD,7334.78,2529.19,12178760413,111.38
2020-03-18,48,CBSE,118.59,120.49,115.72,116.51,33885.74942,5821,117.9840404,ETHUSD,6989.84,2398.1,12991193735,116.09
2020-03-19,50,CBSE,136.65,140.27,133.89,137,53018.17503,8489,136.6922208,ETHUSD,7150.58,2409.39,12900856058,116.51
2020-03-20,37,CBSE,136.97,154,115.51,133.27,571420.6421,71441,136.3928861,ETHUSD,6879.52,2304.92,15068113355,137
2020-03-23,35,CBSE,125.01,138,120.71,137,327891.8066,47940,131.0398765,ETHUSD,6860.67,2237.4,13499834315,125
2020-03-24,48,CBSE,138.95,142,135.3,137.37,56619.4678,8819,138.0155534,ETHUSD,7417.86,2447.33,14944699607,137
2020-03-25,51,CBSE,137.35,142.79,132.5,136.26,169648.3866,29698,136.7206497,ETHUSD,7384.3,2475.56,15385255696,137.37
2020-03-26,31,CBSE,137.41,140.36,133.52,139,133702.1446,25049,136.0359617,ETHUSD,7797.54,2630.07,15020580579,136.26
2020-03-27,34,CBSE,131.56,131.56,125.01,128.3,81514.23758,12969,128.1769672,ETHUSD,7502.38,2541.47,15277363231,139
2020-03-30,48,CBSE,132.3,134.33,130.66,130.98,17800.19227,4237,132.5105604,ETHUSD,7774.15,2626.65,13819843925,127.63
2020-03-31,40,CBSE,133.08,133.62,131.13,132.88,16696.18165,4930,132.2822472,ETHUSD,7700.1,2584.59,14615131245,130.98
2020-04-01,42,CBSE,136.14,138.95,135.5,136.32,41356.5133,5137,136.966706,ETHUSD,7360.58,2470.5,14699970260,132.88
2020-04-02,53,CBSE,136.34,150.5,135.94,141.53,172141.2321,26930,142.0456097,ETHUSD,7487.31,2526.9,14896572552,136.32
2020-04-03,31,CBSE,141.48,142.45,139.04,140.5,17373.50005,3311,140.8016377,ETHUSD,7373.08,2488.65,15522802609,141.53
2020-04-06,64,CBSE,148.25,172.19,147.04,171.5,358985.346,55173,159.6282664,ETHUSD,7913.24,2663.68,15770466064,148.28
2020-04-07,47,CBSE,169.49,175.76,161.47,164.57,357889.8798,52069,168.3292488,ETHUSD,7887.26,2659.41,18679968361,171.5
2020-04-08,60,CBSE,173.43,173.5,168.32,170.08,27649.79324,6629,171.1575333,ETHUSD,8090.9,2749.98,18166748815,164.57
2020-04-09,45,CBSE,170.05,173.55,165.32,169.75,137231.1547,28122,169.9635571,ETHUSD,8153.58,2789.82,19089126836,170.08
2020-04-13,56,CBSE,152.81,159.44,150.79,156.76,117632.1888,20944,154.6943588,ETHUSD,8192.42,2761.63,17790409220,152.83
2020-04-14,37,CBSE,158.68,161.5,156,159.93,29311.12242,5038,158.4871641,ETHUSD,8515.74,2846.06,17316641314,156.76
2020-04-15,48,CBSE,152.76,153.76,148.08,152.81,49466.56551,8663,151.290786,ETHUSD,8393.18,2783.36,17559917949,159.93
2020-04-16,42,CBSE,152.83,175.2,152.8,172.55,324182.6707,45015,169.1290052,ETHUSD,8532.36,2799.55,16933905371,152.81
2020-04-17,41,CBSE,170.85,174.44,170.69,173,32221.09487,5789,172.931037,ETHUSD,8650.14,2874.56,18989526634,172.55
2020-04-20,43,CBSE,184.39,184.78,166.4,170.5,247865.5704,40069,175.4287711,ETHUSD,8560.73,2823.16,19894212517,180.39
2020-04-21,49,CBSE,171.05,172.79,170.02,171.5,20327.46365,4252,171.4832022,ETHUSD,8263.23,2736.56,18894679855,170.5
2020-04-22,53,CBSE,183.1,187.35,181.56,183.29,47898.81372,8785,184.3009203,ETHUSD,8495.38,2799.31,18883297427,171.5
2020-04-23,60,CBSE,183.19,194.86,178.44,185.66,218922.0462,42643,187.3171256,ETHUSD,8494.75,2797.8,20165266729,183.29
2020-04-24,49,CBSE,188.9,189.91,184.97,187.84,96765.17422,24589,187.7048652,ETHUSD,8634.52,2836.74,20371607314,185.66
2020-04-27,48,CBSE,197.72,197.82,189.6,196.78,129753.6888,29131,194.0799069,ETHUSD,8730.16,2878.48,21798344583,197.74
2020-04-28,58,CBSE,196.64,200,196.64,199.1,37908.44327,8363,198.4351461,ETHUSD,8607.73,2863.39,21715118586,196.78
2020-04-29,58,CBSE,215.74,226.28,214.6,223.05,97995.75119,16774,220.6914359,ETHUSD,8914.71,2939.51,21824818238,199.1
2020-04-30,70,CBSE,223.05,227.5,202.3,206.23,306207.997,56340,211.8982629,ETHUSD,8889.55,2912.43,23796586177,223.05
2020-05-01,52,CBSE,212.08,213.92,211.22,213.16,20348.70812,6360,212.6998675,ETHUSD,8604.95,2830.71,22894189506,206.23
2020-05-04,64,CBSE,207.02,210.77,204.62,210.07,24185.26372,6450,207.5416277,ETHUSD,8710.72,2842.74,23254687128,210.24
2020-05-05,44,CBSE,205.5,209.09,202.12,206.69,31220.15508,7990,206.1389851,ETHUSD,8809.12,2868.44,22819858077,210.07
2020-05-06,60,CBSE,199.1,208.6,196.82,205.08,61105.33297,11510,203.536314,ETHUSD,8854.39,2848.42,22740460359,206.69
2020-05-07,61,CBSE,205.09,215.99,203.07,212.47,197865.2182,41238,209.8394321,ETHUSD,8979.66,2881.19,22529347281,205.08
2020-05-08,61,CBSE,212.53,215.4,207.2,211.59,112804.9963,35708,212.0081015,ETHUSD,9121.32,2929.8,23678773322,212.47
2020-05-11,57,CBSE,187.22,193.77,176.43,185.93,236384.2415,43748,184.9512963,ETHUSD,9192.34,2930.32,20859785784,187.73
2020-05-12,54,CBSE,189.93,191.68,189.49,190.75,18590.09293,5754,190.7297797,ETHUSD,9002.55,2870.12,20616754314,185.93
2020-05-13,69,CBSE,199.92,201.27,196.78,197.72,18896.7321,6356,198.7578192,ETHUSD,8863.17,2820,20993946148,190.75
2020-05-14,66,CBSE,197.71,206.25,195.7,203.4,150803.4164,34301,201.769335,ETHUSD,8943.72,2852.5,22169692741,197.72
2020-05-15,89,CBSE,194.66,201.83,193.24,201.75,29306.11287,7572,197.8630638,ETHUSD,9014.56,2863.7,22562017222,203.4
2020-05-18,67,CBSE,216.41,216.86,208.75,214.83,105380.9663,26128,212.6453274,ETHUSD,9234.83,2953.91,22938430779,207.05
